Reduzido,Clustering,Regressão Linear,Árvore de Decisão,Random Forest,XGBoost,K-NN,Regressão Linear Bayesiana,Redes Neurais,3-Fold,R²,MSE,Modelo,Tipo de Busca,Tempo Execução (s),max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,learning_rate,subsample,metric,n_neighbors,weights,alpha_1,alpha_2,lambda_1,lambda_2,activation,alpha,hidden_layer_sizes,learning_rate_init
X,,,,,,X,,,X,0.08476542753798544,1.1009673494927794e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,9.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.0851712330721669,1.100479191968118e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,11.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.08972262794546437,1.0950041615213664e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,11.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.09504182476290168,1.088605515537342e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,15.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.09915798090181283,1.0836540488306541e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,manhattan,15.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,-0.009583821418780225,1.2144633271099009e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,3.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,-0.01479972214593217,1.220737714651165e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,3.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.03123661930344901,1.1653590059016403e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,5.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.030425268170226727,1.1663350082659835e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,5.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.062167697717085635,1.1281509409501513e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,7.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.06190060413557774,1.12847223706521e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,7.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.05733637465462882,1.1339627067057956e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,9.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.05865965060646949,1.1323708922560568e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,9.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.06997364549558627,1.1187608961522845e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,11.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.07136734351038587,1.1170843685652424e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,11.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.08197703431958225,1.104321604219795e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,15.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,X,,,X,0.0836362736547217,1.1023256477863875e-06,K-NN,grid,7.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,minkowski,15.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14296574172957888,1.0309561768566788e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-06,1e-06,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1485834330576069,1.02419846149301e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-06,1e-06,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15265318921984583,1.0193028109244689e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-06,1e-06,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14296573630625364,1.0309561833805845e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-06,1e-05,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14858343098708293,1.0241984639837147e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-06,1e-05,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15265318904420588,1.0193028111357521e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-06,1e-05,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1429656820729468,1.0309562486197067e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-06,0.0001,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14858341028182875,1.0241984888907819e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-06,0.0001,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15265318728780675,1.0193028132485856e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-06,0.0001,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1428169093245113,1.0311352125088015e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-05,1e-06,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.148514846842974,1.024280966224811e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-05,1e-06,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1526453939186979,1.0193121881620663e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-05,1e-06,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14281690385728762,1.031135219085514e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-05,1e-05,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1485148447542135,1.0242809687374532e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-05,1e-05,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1526453937398069,1.0193121883772603e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-05,1e-05,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14281684918499538,1.031135284852707e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-05,0.0001,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14851482386659676,1.0242809938638907e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-05,0.0001,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15264539195089566,1.0193121905292036e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,1e-05,0.0001,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14147021677811578,1.0327551955907325e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.0001,1e-06,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1478382927780092,1.0250948165295358e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.0001,1e-06,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15256377121763764,1.0194103749346692e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.0001,1e-06,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1414702109614947,1.0327552025877473e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.0001,1e-05,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14783829052010777,1.0250948192456437e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.0001,1e-05,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15256377100558127,1.0194103751897593e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.0001,1e-05,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14147015279523345,1.0327552725579565e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.0001,0.0001,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1478382679410839,1.025094846406733e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.0001,0.0001,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.152563768885013,1.0194103777406642e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.0001,0.0001,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.13063587433828794,1.0457882011593344e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.001,1e-06,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14225179439536584,1.031815008819409e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.001,1e-06,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1515202086801687,1.0206657124355424e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.001,1e-06,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1306358662049243,1.045788210943239e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.001,1e-05,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.142251791140237,1.0318150127351162e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.001,1e-05,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15152020812686395,1.0206657131011318e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.001,1e-05,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.13063578487128702,1.0457883087822868e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.001,0.0001,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1422517585889541,1.0318150518921812e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.001,0.0001,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15152020259381205,1.0206657197570313e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-06,0.001,0.0001,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1429657418545931,1.030956176706295e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-06,1e-06,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14858343311473143,1.0241984614242927e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-06,1e-06,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15265318922623794,1.0193028109167795e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-06,1e-06,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14296573643126786,1.0309561832302006e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-06,1e-05,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14858343104420757,1.0241984639149977e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-06,1e-05,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15265318905059844,1.0193028111280623e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-06,1e-05,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14296568219796146,1.0309562484693224e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-06,0.0001,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14858341033895361,1.0241984888220644e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-06,0.0001,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1526531872941992,1.0193028132408958e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-06,0.0001,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1428169094498779,1.0311352123579936e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-05,1e-06,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14851484690041517,1.024280966155713e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-05,1e-06,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15264539392519794,1.0193121881542471e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-05,1e-06,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14281690398265423,1.0311352189347064e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-05,1e-05,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.148514844811655,1.024280968668355e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-05,1e-05,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15264539374630715,1.0193121883694411e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-05,1e-05,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14281684931036243,1.0311352847018986e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-05,0.0001,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14851482392403814,1.0242809937947923e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-05,0.0001,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15264539195739546,1.0193121905213849e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,1e-05,0.0001,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14147021690770534,1.0327551954348446e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.0001,1e-06,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14783829283823202,1.0250948164570918e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.0001,1e-06,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15256377122522213,1.0194103749255456e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.0001,1e-06,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14147021109108426,1.0327552024318595e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.0001,1e-05,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14783829058033093,1.025094819173199e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.0001,1e-05,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15256377101316565,1.0194103751806357e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.0001,1e-05,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14147015292482357,1.032755272402068e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.0001,0.0001,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14783826800130717,1.0250948463342884e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.0001,0.0001,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15256376889259748,1.0194103777315406e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.0001,0.0001,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.13063587447051606,1.0457882010002724e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.001,1e-06,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14225179446673508,1.0318150087335564e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.001,1e-06,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15152020869785787,1.0206657124142634e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.001,1e-06,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.13063586633715252,1.045788210784177e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.001,1e-05,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14225179121160614,1.0318150126492637e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.001,1e-05,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15152020814455303,1.020665713079853e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.001,1e-05,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.13063578500351547,1.0457883086232246e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.001,0.0001,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14225175866032336,1.0318150518063284e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.001,0.0001,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15152020261150145,1.0206657197357524e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1e-05,0.001,0.0001,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1429657431047353,1.0309561752024556e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-06,1e-06,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1485834336859776,1.024198460737121e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-06,1e-06,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15265318929016125,1.019302810839884e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-06,1e-06,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14296573768141052,1.0309561817263607e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-06,1e-05,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14858343161545373,1.024198463227826e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-06,1e-05,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15265318911452164,1.019302811051167e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-06,1e-05,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14296568344810767,1.030956246965478e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-06,0.0001,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.148583410910201,1.0241984881348912e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-06,0.0001,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15265318735812283,1.0193028131639998e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-06,0.0001,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1428169107035432,1.0311352108499162e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-05,1e-06,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14851484747482924,1.0242809654647305e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-05,1e-06,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15264539399019628,1.0193121880760584e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-05,1e-06,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14281690523631985,1.0311352174266284e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-05,1e-05,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1485148453860694,1.024280967977372e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-05,1e-05,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.15264539381130582,1.019312188291252e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-05,1e-05,0.0001,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1428168505640316,1.0311352831938168e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-05,0.0001,1e-06,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.14851482449845388,1.0242809931038078e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-05,0.0001,1e-05,N/A,N/A,N/A,N/A
X,,,,,,,X,,X,0.1526453920223947,1.019312190443195e-06,Regressão Linear Bayesiana,grid,935.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,1e-05,0.0001,0.0001,N/A,N/A,N/A,N/A
