Reduzido,Clustering,Regressão Linear,Árvore de Decisão,Random Forest,XGBoost,K-NN,Regressão Linear Bayesiana,Redes Neurais,3-Fold,R²,MSE,Modelo,Tipo de Busca,Tempo Execução (s),max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,colsample_bytree,learning_rate,subsample,metric,n_neighbors,weights,alpha_1,alpha_2,lambda_1,lambda_2,activation,alpha,hidden_layer_sizes,learning_rate_init
X,X,,X,,,,,,,-0.12750294836702203,1.3563123268712124e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.12642276128877383,1.35501293244242e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.17823820397056833,1.4173435221170554e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.24046063533608342,1.492193038733552e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.21319245675379395,1.4593912027862052e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.12024806562279222,1.3475851772790492e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.15581720911648556,1.3903725312692254e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.21662092651184417,1.4635154277400146e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.13236992320703123,1.3621669793842163e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.11058623593813599,1.3359626278920088e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.06793096045460212,1.2846511204336956e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.11413293231436494,1.3402290717374246e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.12280002542559876,1.3506550180659309e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.047292259873968234,1.259824113064305e-06,Árvore de Decisão,grid,171.24,12.0,sqrt,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.5238656632323537,1.8331107572989023e-06,Árvore de Decisão,grid,171.24,12.0,log2,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.22343547487862425,1.4717128838666793e-06,Árvore de Decisão,grid,171.24,12.0,log2,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.24405893287434322,1.4965215554030299e-06,Árvore de Decisão,grid,171.24,12.0,log2,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.2100524506865502,1.4556139807916895e-06,Árvore de Decisão,grid,171.24,12.0,log2,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.3920169226210797,1.674505343066935e-06,Árvore de Decisão,grid,171.24,12.0,log2,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.12809639519556715,1.3570262046043606e-06,Árvore de Decisão,grid,171.24,12.0,log2,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.24715741435960203,1.5002488260404373e-06,Árvore de Decisão,grid,171.24,12.0,log2,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.07983985520115255,1.2989767421693652e-06,Árvore de Decisão,grid,171.24,12.0,log2,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.11988486443110236,1.3471482699927873e-06,Árvore de Decisão,grid,171.24,12.0,log2,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.10165272832249017,1.32521620233379e-06,Árvore de Decisão,grid,171.24,12.0,log2,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.07849422081347823,1.2973580319831899e-06,Árvore de Decisão,grid,171.24,12.0,log2,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.08037679091949523,1.2996226407318303e-06,Árvore de Decisão,grid,171.24,12.0,log2,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.05092091891979211,1.2641891526422428e-06,Árvore de Decisão,grid,171.24,12.0,log2,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.03193805570597563,1.2413540093608007e-06,Árvore de Decisão,grid,171.24,12.0,log2,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.10958520470540156,1.3347584527698883e-06,Árvore de Decisão,grid,171.24,12.0,log2,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.08284907123637897,1.3025966323068653e-06,Árvore de Decisão,grid,171.24,12.0,log2,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.3591544205704176,1.634973901763214e-06,Árvore de Decisão,grid,171.24,16.0,N/A,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.3235857459866702,1.5921871118410435e-06,Árvore de Decisão,grid,171.24,16.0,N/A,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.29714626679850675,1.5603821470816185e-06,Árvore de Decisão,grid,171.24,16.0,N/A,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.1790377238753993,1.4183052922872106e-06,Árvore de Decisão,grid,171.24,16.0,N/A,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.43179632711818017,1.7223573657628887e-06,Árvore de Decisão,grid,171.24,16.0,N/A,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.3985291089746694,1.6823390774611986e-06,Árvore de Decisão,grid,171.24,16.0,N/A,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.37783391373101516,1.6574441107060093e-06,Árvore de Decisão,grid,171.24,16.0,N/A,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.31679998720846947,1.5840242877070774e-06,Árvore de Decisão,grid,171.24,16.0,N/A,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.11698868724669942,1.3436643582019594e-06,Árvore de Decisão,grid,171.24,16.0,N/A,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.11277190144520288,1.3385918405906943e-06,Árvore de Decisão,grid,171.24,16.0,N/A,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.12281478539493285,1.350672773343982e-06,Árvore de Decisão,grid,171.24,16.0,N/A,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.06979767114981894,1.2868966513480862e-06,Árvore de Decisão,grid,171.24,16.0,N/A,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.14338430410831204,1.3754165594504134e-06,Árvore de Decisão,grid,171.24,16.0,N/A,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.14338430410831182,1.3754165594504132e-06,Árvore de Decisão,grid,171.24,16.0,N/A,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.14338430410831182,1.3754165594504132e-06,Árvore de Decisão,grid,171.24,16.0,N/A,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.14338430410831182,1.3754165594504132e-06,Árvore de Decisão,grid,171.24,16.0,N/A,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.5049356684235811,1.8103392112520102e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.4427191741250065,1.7354968365388573e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.4282437043744507,1.7180837928848561e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.1847975943395037,1.4252340398554193e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.3175968850027302,1.584982903649659e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.2449006427303042,1.4975340773258702e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.2588346218302078,1.5142957431316551e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.29365917643724404,1.556187405374961e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.2051118495023858,1.4496707606006102e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.20172365890452637,1.4455949888429206e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.2096760133612856,1.4551611513021613e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.17780565080116317,1.4168231889360726e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.1535741005228215,1.3876742182931898e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.14258738623799494,1.3744579193576487e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.18449355207034235,1.4248682968849458e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.1338156263569239,1.3639060657485013e-06,Árvore de Decisão,grid,171.24,16.0,sqrt,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.38480845152615295,1.6658340236543305e-06,Árvore de Decisão,grid,171.24,16.0,log2,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.5849617350962188,1.9066053370801656e-06,Árvore de Decisão,grid,171.24,16.0,log2,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.36801962906611974,1.6456381679457714e-06,Árvore de Decisão,grid,171.24,16.0,log2,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.24170844672349,1.4936940742464088e-06,Árvore de Decisão,grid,171.24,16.0,log2,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.2571926156135109,1.5123205170129735e-06,Árvore de Decisão,grid,171.24,16.0,log2,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.38068248243450187,1.6608707526071008e-06,Árvore de Decisão,grid,171.24,16.0,log2,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.3730677055518987,1.651710673897589e-06,Árvore de Decisão,grid,171.24,16.0,log2,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.16827275320146384,1.405355736417213e-06,Árvore de Decisão,grid,171.24,16.0,log2,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.21864004648066038,1.4659442970455038e-06,Árvore de Decisão,grid,171.24,16.0,log2,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.2173133045507445,1.4643483132507579e-06,Árvore de Decisão,grid,171.24,16.0,log2,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.2317721920655531,1.4817414095593589e-06,Árvore de Decisão,grid,171.24,16.0,log2,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.24501766695165217,1.4976748498127065e-06,Árvore de Decisão,grid,171.24,16.0,log2,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.1245468641893126,1.3527563508843617e-06,Árvore de Decisão,grid,171.24,16.0,log2,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.1097699649290802,1.334980707238716e-06,Árvore de Decisão,grid,171.24,16.0,log2,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.10643046229115938,1.3309635039134468e-06,Árvore de Decisão,grid,171.24,16.0,log2,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,X,,,,,,,-0.09966137681782872,1.3228207366750813e-06,Árvore de Decisão,grid,171.24,16.0,log2,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.14219019150556889,1.0318891130680263e-06,Random Forest,grid,182.74,5.0,sqrt,2.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.1280150393391173,1.0489408943041451e-06,Random Forest,grid,182.74,5.0,sqrt,2.0,5.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.13457836882767904,1.041045638062424e-06,Random Forest,grid,182.74,5.0,sqrt,2.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.12242856218579456,1.0556610610565335e-06,Random Forest,grid,182.74,5.0,sqrt,2.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.13169226561850433,1.0445174315197233e-06,Random Forest,grid,182.74,5.0,sqrt,2.0,10.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.14088210883148355,1.033462650998014e-06,Random Forest,grid,182.74,5.0,sqrt,2.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.12852343607856342,1.0483293262673158e-06,Random Forest,grid,182.74,5.0,sqrt,5.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.13407974560711255,1.0416454491950672e-06,Random Forest,grid,182.74,5.0,sqrt,5.0,5.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.14109495010183493,1.0332066168660744e-06,Random Forest,grid,182.74,5.0,sqrt,5.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.13226141052478335,1.0438327874101178e-06,Random Forest,grid,182.74,5.0,sqrt,5.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.13877456918568443,1.0359978833937316e-06,Random Forest,grid,182.74,5.0,sqrt,5.0,10.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.1335634144319574,1.0422665618392736e-06,Random Forest,grid,182.74,5.0,sqrt,5.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.13428338530888495,1.041400483948498e-06,Random Forest,grid,182.74,5.0,log2,2.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.13262676824133834,1.0433932859654443e-06,Random Forest,grid,182.74,5.0,log2,2.0,5.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.1302255789652178,1.0462817596666173e-06,Random Forest,grid,182.74,5.0,log2,2.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.12687465212572335,1.0503127055594263e-06,Random Forest,grid,182.74,5.0,log2,2.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.1295293361274974,1.0471192942776474e-06,Random Forest,grid,182.74,5.0,log2,2.0,10.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.1342037444944697,1.0414962866410495e-06,Random Forest,grid,182.74,5.0,log2,2.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.1260810850749594,1.0512673148353566e-06,Random Forest,grid,182.74,5.0,log2,5.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.1334224223067031,1.0424361661474054e-06,Random Forest,grid,182.74,5.0,log2,5.0,5.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.13242229679556494,1.0436392517456643e-06,Random Forest,grid,182.74,5.0,log2,5.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.13182990594786537,1.0443518592028992e-06,Random Forest,grid,182.74,5.0,log2,5.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.14020930412266097,1.0342719910724456e-06,Random Forest,grid,182.74,5.0,log2,5.0,10.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.13817187730195213,1.0367228823237967e-06,Random Forest,grid,182.74,5.0,log2,5.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.15178821773583528,1.0203433150649277e-06,Random Forest,grid,182.74,10.0,sqrt,2.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.1559503154487335,1.0153365836485512e-06,Random Forest,grid,182.74,10.0,sqrt,2.0,5.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.15803308491560863,1.0128311481585199e-06,Random Forest,grid,182.74,10.0,sqrt,2.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.12889379532731793,1.0478838083064236e-06,Random Forest,grid,182.74,10.0,sqrt,2.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.15154799846006894,1.0206322831473136e-06,Random Forest,grid,182.74,10.0,sqrt,2.0,10.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,X,,,X,,,,,,0.15581569376359994,1.015498524733739e-06,Random Forest,grid,182.74,10.0,sqrt,2.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
